Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn
15278.0,196,4,496.16,1,3,2,132,At Risk,1
15279.0,15,4,1290.03,4,3,3,433,Loyal Customers,0
15280.0,123,2,284.4,2,2,1,221,At Risk,0
15281.0,13,7,6211.42,4,4,4,444,Champions,0
15282.0,205,1,348.59,1,1,2,112,At Risk,1
15283.0,25,3,148.32999999999998,3,3,1,331,Loyal Customers,0
15284.0,135,1,24.75,2,1,1,211,At Risk,0
15285.0,42,1,94.92,3,1,1,311,Potential Loyalists,0
15287.0,14,3,369.34,4,3,2,432,Loyal Customers,0
15288.0,0,6,1574.51,4,4,3,443,Loyal Customers,0
15289.0,93,2,653.3100000000001,2,2,2,222,At Risk,0
15290.0,28,8,2553.06,3,4,4,344,Loyal Customers,0
15291.0,8,26,9178.26,4,4,4,444,Champions,0
15293.0,300,1,247.5,1,1,1,111,At Risk,1
15294.0,45,1,233.35,3,1,1,311,Potential Loyalists,0
15295.0,289,1,207.04,1,1,1,111,At Risk,1
15296.0,55,6,6650.17,2,4,4,244,At Risk,0
15298.0,1,12,4659.47,4,4,4,444,Champions,0
15299.0,7,6,3484.53,4,4,4,444,Champions,0
15301.0,3,6,2533.09,4,4,4,444,Champions,0
15302.0,365,1,308.0,1,1,2,112,At Risk,1
15303.0,200,2,650.16,1,2,2,122,At Risk,1
15304.0,3,2,225.15,4,2,1,421,Potential Loyalists,0
15305.0,190,1,93.6,1,1,1,111,At Risk,1
15306.0,135,6,2310.38,2,4,4,244,At Risk,0
15309.0,245,4,797.96,1,3,3,133,At Risk,1
15310.0,113,1,1634.64,2,1,3,213,At Risk,0
15311.0,0,121,55942.74,4,4,4,444,Champions,0
15312.0,18,8,2005.34,3,4,4,344,Loyal Customers,0
15314.0,48,2,492.48,3,2,2,322,Potential Loyalists,0
15317.0,312,1,129.75,1,1,1,111,At Risk,1
15321.0,72,9,3961.42,2,4,4,244,At Risk,0
15322.0,111,1,711.18,2,1,3,213,At Risk,0
15323.0,197,3,434.6,1,3,2,132,At Risk,1
15324.0,336,1,140.22000000000003,1,1,1,111,At Risk,1
15325.0,30,7,1439.72,3,4,3,343,Loyal Customers,0
15326.0,244,4,1388.81,1,3,3,133,At Risk,1
15328.0,42,1,107.24,3,1,1,311,Potential Loyalists,0
15329.0,9,8,1909.13,4,4,4,444,Champions,0
15331.0,134,3,767.91,2,3,3,233,At Risk,0
15332.0,1,6,4892.68,4,4,4,444,Champions,0
15336.0,36,1,240.5,3,1,1,311,Potential Loyalists,0
15337.0,46,1,373.02,3,1,2,312,Potential Loyalists,0
15338.0,312,1,277.93,1,1,1,111,At Risk,1
15339.0,56,5,1246.95,2,4,3,243,At Risk,0
15340.0,196,1,105.5,1,1,1,111,At Risk,1
15341.0,84,1,382.2,2,1,2,212,At Risk,0
15346.0,60,2,343.7,2,2,2,222,At Risk,0
15347.0,1,4,1162.0,4,3,3,433,Loyal Customers,0
15350.0,8,2,547.6,4,2,2,422,Potential Loyalists,0
15351.0,4,4,1770.23,4,3,4,434,Loyal Customers,0
15352.0,183,1,111.15,1,1,1,111,At Risk,1
15353.0,2,6,2336.0,4,4,4,444,Champions,0
15354.0,238,3,284.4,1,3,1,131,At Risk,1
15356.0,3,4,664.66,4,3,2,432,Loyal Customers,0
15358.0,0,22,8703.21,4,4,4,444,Champions,0
15359.0,297,8,181.35,1,4,1,141,At Risk,1
15361.0,161,3,270.15,1,3,1,131,At Risk,0
15362.0,83,2,613.08,2,2,2,222,At Risk,0
15363.0,7,2,678.11,4,2,2,422,Potential Loyalists,0
15365.0,38,6,2242.81,3,4,4,344,Loyal Customers,0
15366.0,44,5,1786.57,3,4,4,344,Loyal Customers,0
15367.0,53,7,3203.74,2,4,4,244,At Risk,0
15368.0,29,1,275.8,3,1,1,311,Potential Loyalists,0
15369.0,127,11,6251.26,2,4,4,244,At Risk,0
15370.0,45,1,1352.96,3,1,3,313,Potential Loyalists,0
15371.0,297,1,59.400000000000006,1,1,1,111,At Risk,1
15372.0,85,7,4009.66,2,4,4,244,At Risk,0
15373.0,6,6,1002.93,4,4,3,443,Loyal Customers,0
15374.0,259,1,139.32,1,1,1,111,At Risk,1
15375.0,325,1,60.96,1,1,1,111,At Risk,1
15377.0,17,4,1211.75,4,3,3,433,Loyal Customers,0
15378.0,97,2,246.5,2,2,1,221,At Risk,0
15379.0,35,1,1174.55,3,1,3,313,Potential Loyalists,0
15380.0,0,7,1788.8,4,4,4,444,Champions,0
15381.0,58,3,1293.72,2,3,3,233,At Risk,0
15382.0,9,6,7777.84,4,4,4,444,Champions,0
15384.0,16,2,1385.38,4,2,3,423,Potential Loyalists,0
15385.0,27,2,625.2,3,2,2,322,Potential Loyalists,0
15387.0,127,1,468.65,2,1,2,212,At Risk,0
15389.0,35,4,2233.8,3,3,4,334,Loyal Customers,0
15390.0,31,2,1216.66,3,2,3,323,Potential Loyalists,0
15391.0,219,1,289.87,1,1,1,111,At Risk,1
15392.0,9,3,1376.09,4,3,3,433,Loyal Customers,0
15393.0,202,3,659.48,1,3,2,132,At Risk,1
15394.0,30,7,3103.26,3,4,4,344,Loyal Customers,0
15396.0,218,1,508.2000000000001,1,1,2,112,At Risk,1
15400.0,55,3,586.1,2,3,2,232,At Risk,0
15401.0,87,2,216.95,2,2,1,221,At Risk,0
15402.0,22,4,1203.77,3,3,3,333,Loyal Customers,0
15403.0,126,2,170.88,2,2,1,221,At Risk,0
15404.0,10,1,257.06,4,1,1,411,Potential Loyalists,0
15405.0,211,1,310.74,1,1,2,112,At Risk,1
15406.0,88,2,465.16,2,2,2,222,At Risk,0
15409.0,356,1,131.25,1,1,1,111,At Risk,1
15410.0,203,2,1234.88,1,2,3,123,At Risk,1
15413.0,326,5,6798.72,1,4,4,144,At Risk,1
15416.0,113,3,588.5,2,3,2,232,At Risk,0
15418.0,60,2,449.42,2,2,2,222,At Risk,0
15420.0,69,6,743.0,2,4,3,243,At Risk,0
15421.0,20,6,2854.98,3,4,4,344,Loyal Customers,0
15422.0,14,5,1522.27,4,4,3,443,Loyal Customers,0
15423.0,216,2,223.39,1,2,1,121,At Risk,1
15424.0,98,1,214.44,2,1,1,211,At Risk,0
15425.0,35,4,1941.12,3,3,4,334,Loyal Customers,0
15426.0,4,5,1134.85,4,4,3,443,Loyal Customers,0
15428.0,22,3,668.97,3,3,2,332,Loyal Customers,0
15430.0,102,2,954.75,2,2,3,223,At Risk,0
15431.0,137,1,153.24,1,1,1,111,At Risk,0
15432.0,176,1,149.57,1,1,1,111,At Risk,0
15434.0,9,6,1525.5800000000002,4,4,3,443,Loyal Customers,0
15437.0,275,1,193.29,1,1,1,111,At Risk,1
15439.0,39,4,1269.05,3,3,3,333,Loyal Customers,0
15441.0,31,3,1254.21,3,3,3,333,Loyal Customers,0
15443.0,109,7,1900.64,2,4,4,244,At Risk,0
15445.0,225,1,171.0,1,1,1,111,At Risk,1
15446.0,11,3,399.75,4,3,2,432,Loyal Customers,0
15447.0,162,4,337.71000000000004,1,3,2,132,At Risk,0
15448.0,309,1,294.17,1,1,1,111,At Risk,1
15451.0,69,2,226.86,2,2,1,221,At Risk,0
15452.0,25,3,1256.63,3,3,3,333,Loyal Customers,0
15454.0,253,1,126.89,1,1,1,111,At Risk,1
15455.0,232,1,38.25,1,1,1,111,At Risk,1
15456.0,38,7,1656.93,3,4,3,343,Loyal Customers,0
15458.0,37,1,208.8,3,1,1,311,Potential Loyalists,0
15459.0,52,2,202.83,3,2,1,321,Potential Loyalists,0
15461.0,95,2,429.7,2,2,2,222,At Risk,0
15462.0,80,1,502.45,2,1,2,212,At Risk,0
15465.0,4,15,5281.53,4,4,4,444,Champions,0
15466.0,24,3,1225.93,3,3,3,333,Loyal Customers,0
15468.0,27,1,962.97,3,1,3,313,Potential Loyalists,0
15469.0,73,1,335.70000000000005,2,1,2,212,At Risk,0
15470.0,210,1,63.42,1,1,1,111,At Risk,1
15471.0,15,2,837.53,4,2,3,423,Potential Loyalists,0
15473.0,79,1,274.8,2,1,1,211,At Risk,0
15474.0,230,1,150.35,1,1,1,111,At Risk,1
15476.0,15,4,2209.98,4,3,4,434,Loyal Customers,0
15477.0,284,1,368.4,1,1,2,112,At Risk,1
15478.0,210,1,583.5600000000001,1,1,2,112,At Risk,1
15479.0,368,1,147.4,1,1,1,111,At Risk,1
15480.0,100,4,5373.5,2,3,4,234,At Risk,0
15481.0,36,1,1993.34,3,1,4,314,Potential Loyalists,0
15482.0,21,7,3537.6,3,4,4,344,Loyal Customers,0
15483.0,20,6,592.56,3,4,2,342,Loyal Customers,0
15484.0,175,2,1061.69,1,2,3,123,At Risk,0
15485.0,8,5,3186.01,4,4,4,444,Champions,0
15486.0,162,1,102.0,1,1,1,111,At Risk,0
15487.0,314,1,231.32,1,1,1,111,At Risk,1
15488.0,91,4,340.6,2,3,2,232,At Risk,0
15489.0,35,5,1285.3300000000002,3,4,3,343,Loyal Customers,0
15490.0,65,1,210.85,2,1,1,211,At Risk,0
15493.0,24,4,2168.27,3,3,4,334,Loyal Customers,0
15494.0,113,3,2422.02,2,3,4,234,At Risk,0
15495.0,14,1,246.5,4,1,1,411,Potential Loyalists,0
15496.0,266,1,146.14,1,1,1,111,At Risk,1
15497.0,17,7,7395.19,4,4,4,444,Champions,0
15498.0,1,19,12633.18,4,4,4,444,Champions,0
15499.0,358,1,158.65,1,1,1,111,At Risk,1
15501.0,39,2,399.95,3,2,2,322,Potential Loyalists,0
15502.0,3,5,3548.34,4,4,4,444,Champions,0
15503.0,361,1,116.26,1,1,1,111,At Risk,1
15504.0,155,3,349.87,1,3,2,132,At Risk,0
15506.0,16,3,1058.25,4,3,3,433,Loyal Customers,0
15509.0,15,1,152.41,4,1,1,411,Potential Loyalists,0
15512.0,25,2,210.58,3,2,1,321,Potential Loyalists,0
15513.0,0,18,12992.33,4,4,4,444,Champions,0
15514.0,14,7,2368.34,4,4,4,444,Champions,0
15515.0,22,1,171.81,3,1,1,311,Potential Loyalists,0
15518.0,14,7,2268.44,4,4,4,444,Champions,0
15519.0,18,2,344.61,3,2,2,322,Potential Loyalists,0
15521.0,35,8,4098.04,3,4,4,344,Loyal Customers,0
15523.0,23,15,16847.18,3,4,4,344,Loyal Customers,0
15524.0,241,1,151.4,1,1,1,111,At Risk,1
15525.0,8,2,430.78,4,2,2,422,Potential Loyalists,0
15527.0,29,15,3126.36,3,4,4,344,Loyal Customers,0
15529.0,1,2,1116.72,4,2,3,423,Potential Loyalists,0
15530.0,147,1,311.37,1,1,2,112,At Risk,0
15532.0,11,6,2174.12,4,4,4,444,Champions,0
15534.0,360,1,162.25,1,1,1,111,At Risk,1
15535.0,39,2,541.47,3,2,2,322,Potential Loyalists,0
15536.0,44,1,259.09,3,1,1,311,Potential Loyalists,0
15538.0,172,6,3358.4,1,4,4,144,At Risk,0
15540.0,10,1,247.38,4,1,1,411,Potential Loyalists,0
15542.0,147,3,855.71,1,3,3,133,At Risk,0
15543.0,94,1,114.4,2,1,1,211,At Risk,0
15544.0,7,12,4615.72,4,4,4,444,Champions,0
15545.0,6,1,135.32999999999998,4,1,1,411,Potential Loyalists,0
15546.0,241,2,1079.1,1,2,3,123,At Risk,1
15547.0,11,12,5146.45,4,4,4,444,Champions,0
15548.0,230,1,158.09,1,1,1,111,At Risk,1
15549.0,56,5,652.7,2,4,2,242,At Risk,0
15550.0,13,8,1635.42,4,4,3,443,Loyal Customers,0
15551.0,29,6,1243.75,3,4,3,343,Loyal Customers,0
15552.0,258,1,162.4,1,1,1,111,At Risk,1
15555.0,0,22,7267.83,4,4,4,444,Champions,0
15558.0,274,1,202.68,1,1,1,111,At Risk,1
15559.0,203,1,1109.4,1,1,3,113,At Risk,1
15560.0,32,2,153.52,3,2,1,321,Potential Loyalists,0
15561.0,18,4,1133.8,3,3,3,333,Loyal Customers,0
15562.0,59,2,536.88,2,2,2,222,At Risk,0
15563.0,149,3,1459.02,1,3,3,133,At Risk,0
15564.0,98,2,70.74000000000001,2,2,1,221,At Risk,0
15566.0,27,2,227.87,3,2,1,321,Potential Loyalists,0
15569.0,25,5,2207.74,3,4,4,344,Loyal Customers,0
15570.0,4,14,5105.32,4,4,4,444,Champions,0
15571.0,21,10,3241.92,3,4,4,344,Loyal Customers,0
15572.0,15,3,1431.78,4,3,3,433,Loyal Customers,0
15573.0,253,3,597.23,1,3,2,132,At Risk,1
15574.0,7,3,774.84,4,3,3,433,Loyal Customers,0
15575.0,254,1,30.1,1,1,1,111,At Risk,1
15577.0,358,2,137.15,1,2,1,121,At Risk,1
15579.0,18,3,923.03,3,3,3,333,Loyal Customers,0
15580.0,11,8,1375.39,4,4,3,443,Loyal Customers,0
15581.0,1,26,4076.97,4,4,4,444,Champions,0
15583.0,11,1,95.96,4,1,1,411,Potential Loyalists,0
15584.0,34,2,547.34,3,2,2,322,Potential Loyalists,0
15586.0,227,3,1139.1,1,3,3,133,At Risk,1
15587.0,27,3,608.4,3,3,2,332,Loyal Customers,0
15588.0,312,1,579.6,1,1,2,112,At Risk,1
15590.0,17,5,1496.6,4,4,3,443,Loyal Customers,0
15591.0,217,3,217.9,1,3,1,131,At Risk,1
15595.0,122,1,357.6,2,1,2,212,At Risk,0
15596.0,0,5,1723.45,4,4,4,444,Champions,0
15597.0,210,1,238.8,1,1,1,111,At Risk,1
15598.0,62,1,307.34,2,1,2,212,At Risk,0
15599.0,80,1,488.32,2,1,2,212,At Risk,0
15600.0,63,4,1199.31,2,3,3,233,At Risk,0
15601.0,7,17,8183.56,4,4,4,444,Champions,0
15602.0,3,8,1932.64,4,4,4,444,Champions,0
15603.0,283,1,40.0,1,1,1,111,At Risk,1
15605.0,8,5,738.57,4,4,3,443,Loyal Customers,0
15606.0,25,8,2310.83,3,4,4,344,Loyal Customers,0
15607.0,178,8,1604.21,1,4,3,143,At Risk,0
15608.0,50,1,692.3,3,1,2,312,Potential Loyalists,0
15611.0,18,13,1405.83,3,4,3,343,Loyal Customers,0
15613.0,245,1,433.72,1,1,2,112,At Risk,1
15614.0,72,4,3147.36,2,3,4,234,At Risk,0
15615.0,25,24,10974.23,3,4,4,344,Loyal Customers,0
15616.0,73,1,317.11,2,1,2,212,At Risk,0
15617.0,31,3,828.5500000000001,3,3,3,333,Loyal Customers,0
15620.0,44,1,389.18,3,1,2,312,Potential Loyalists,0
15622.0,62,8,4143.05,2,4,4,244,At Risk,0
15623.0,28,7,2136.02,3,4,4,344,Loyal Customers,0
15625.0,11,5,1702.14,4,4,3,443,Loyal Customers,0
15626.0,56,1,391.72,2,1,2,212,At Risk,0
15627.0,92,2,566.9,2,2,2,222,At Risk,0
15628.0,1,9,2782.02,4,4,4,444,Champions,0
15629.0,85,4,2240.9,2,3,4,234,At Risk,0
15630.0,279,1,295.05,1,1,1,111,At Risk,1
15631.0,277,1,596.67,1,1,2,112,At Risk,1
15633.0,144,13,4335.96,1,4,4,144,At Risk,0
15634.0,18,1,311.1,3,1,2,312,Potential Loyalists,0
15635.0,30,1,100.35,3,1,1,311,Potential Loyalists,0
15636.0,72,2,719.82,2,2,3,223,At Risk,0
15637.0,48,4,574.23,3,3,2,332,Loyal Customers,0
15638.0,13,6,2265.2,4,4,4,444,Champions,0
15639.0,86,2,639.76,2,2,2,222,At Risk,0
15640.0,7,15,11411.92,4,4,4,444,Champions,0
15641.0,31,8,3458.35,3,4,4,344,Loyal Customers,0
15642.0,364,1,105.78,1,1,1,111,At Risk,1
15645.0,49,2,443.16,3,2,2,322,Potential Loyalists,0
15646.0,7,3,526.97,4,3,2,432,Loyal Customers,0
15647.0,50,1,169.0,3,1,1,311,Potential Loyalists,0
15649.0,2,3,1354.35,4,3,3,433,Loyal Customers,0
15650.0,156,2,553.88,1,2,2,122,At Risk,0
15651.0,55,2,612.76,2,2,2,222,At Risk,0
15652.0,22,4,1068.2,3,3,3,333,Loyal Customers,0
15658.0,7,4,1399.37,4,3,3,433,Loyal Customers,0
15659.0,21,2,226.04,3,2,1,321,Potential Loyalists,0
15660.0,0,7,1212.13,4,4,3,443,Loyal Customers,0
15661.0,14,6,906.15,4,4,3,443,Loyal Customers,0
15662.0,296,2,283.73,1,2,1,121,At Risk,1
15664.0,84,3,867.6,2,3,3,233,At Risk,0
15665.0,46,3,1764.86,3,3,4,334,Loyal Customers,0
15666.0,107,2,632.94,2,2,2,222,At Risk,0
15670.0,191,1,152.15,1,1,1,111,At Risk,1
15672.0,360,1,45.3,1,1,1,111,At Risk,1
15673.0,86,5,3478.09,2,4,4,244,At Risk,0
15674.0,52,8,4501.63,3,4,4,344,Loyal Customers,0
15675.0,39,1,218.35,3,1,1,311,Potential Loyalists,0
15677.0,56,2,648.4,2,2,2,222,At Risk,0
15678.0,30,2,1473.24,3,2,3,323,Potential Loyalists,0
15680.0,1,8,3173.9,4,4,4,444,Champions,0
15681.0,14,9,1563.54,4,4,3,443,Loyal Customers,0
15682.0,234,2,318.24,1,2,2,122,At Risk,1
15683.0,108,1,330.79,2,1,2,212,At Risk,0
15684.0,182,3,173.95,1,3,1,131,At Risk,1
15685.0,85,1,55.98,2,1,1,211,At Risk,0
15686.0,55,1,90.0,2,1,1,211,At Risk,0
15688.0,53,1,190.57,2,1,1,211,At Risk,0
15689.0,252,1,266.93,1,1,1,111,At Risk,1
15691.0,29,3,434.5,3,3,2,332,Loyal Customers,0
15693.0,294,1,37.5,1,1,1,111,At Risk,1
15694.0,0,12,4331.41,4,4,4,444,Champions,0
15695.0,232,2,721.0600000000001,1,2,3,123,At Risk,1
15696.0,58,5,1170.11,2,4,3,243,At Risk,0
15697.0,324,1,246.75,1,1,1,111,At Risk,1
15698.0,259,1,46.2,1,1,1,111,At Risk,1
15702.0,111,2,140.39,2,2,1,221,At Risk,0
15704.0,137,2,1441.04,1,2,3,123,At Risk,0
15708.0,4,3,969.19,4,3,3,433,Loyal Customers,0
15709.0,224,1,194.6,1,1,1,111,At Risk,1
15710.0,52,1,898.87,3,1,3,313,Potential Loyalists,0
15711.0,191,2,420.25,1,2,2,122,At Risk,1
15712.0,14,7,2400.05,4,4,4,444,Champions,0
15713.0,1,3,654.09,4,3,2,432,Loyal Customers,0
15714.0,88,3,453.93,2,3,2,232,At Risk,0
15715.0,190,5,658.02,1,4,2,142,At Risk,1
15716.0,4,8,1913.55,4,4,4,444,Champions,0
15717.0,56,4,456.7000000000001,2,3,2,232,At Risk,0
15718.0,175,1,293.79,1,1,1,111,At Risk,0
15719.0,16,18,5165.9,4,4,4,444,Champions,0
15720.0,185,1,140.49,1,1,1,111,At Risk,1
15722.0,80,6,3022.79,2,4,4,244,At Risk,0
15723.0,46,3,740.0,3,3,3,333,Loyal Customers,0
15724.0,35,1,92.6,3,1,1,311,Potential Loyalists,0
15726.0,25,1,321.91,3,1,2,312,Potential Loyalists,0
15727.0,22,8,4212.65,3,4,4,344,Loyal Customers,0
15728.0,14,2,544.6,4,2,2,422,Potential Loyalists,0
15729.0,35,2,107.55,3,2,1,321,Potential Loyalists,0
15730.0,16,2,605.7,4,2,2,422,Potential Loyalists,0
15731.0,188,1,125.3,1,1,1,111,At Risk,1
15732.0,7,9,1387.95,4,4,3,443,Loyal Customers,0
15734.0,71,2,923.85,2,2,3,223,At Risk,0
15735.0,56,1,327.68,2,1,2,212,At Risk,0
15736.0,70,2,1767.12,2,2,4,224,At Risk,0
15738.0,7,26,8560.55,4,4,4,444,Champions,0
15741.0,93,2,208.62,2,2,1,221,At Risk,0
15742.0,254,1,156.87,1,1,1,111,At Risk,1
15747.0,10,6,1553.17,4,4,3,443,Loyal Customers,0
15748.0,84,2,465.45,2,2,2,222,At Risk,0
15750.0,1,12,4330.461,4,4,4,444,Champions,0
15751.0,95,11,1380.44,2,4,3,243,At Risk,0
15752.0,7,3,1557.96,4,3,3,433,Loyal Customers,0
15754.0,128,6,2579.04,2,4,4,244,At Risk,0
15755.0,14,11,3628.87,4,4,4,444,Champions,0
15757.0,21,4,2225.94,3,3,4,334,Loyal Customers,0
15759.0,146,4,577.89,1,3,2,132,At Risk,0
15760.0,265,2,13916.34,1,2,4,124,At Risk,1
15761.0,77,1,143.05,2,1,1,211,At Risk,0
15764.0,69,2,1223.11,2,2,3,223,At Risk,0
15765.0,301,1,370.63,1,1,2,112,At Risk,1
15766.0,91,2,516.0,2,2,2,222,At Risk,0
15768.0,111,31,14687.06,2,4,4,244,At Risk,0
15769.0,6,21,32451.6,4,4,4,444,Champions,0
15770.0,247,1,321.45,1,1,2,112,At Risk,1
15771.0,239,3,1006.54,1,3,3,133,At Risk,1
15772.0,53,1,280.88,2,1,1,211,At Risk,0
15773.0,44,1,138.84,3,1,1,311,Potential Loyalists,0
15774.0,53,5,1017.54,2,4,3,243,At Risk,0
15775.0,266,1,45.6,1,1,1,111,At Risk,1
15777.0,31,3,715.5,3,3,3,333,Loyal Customers,0
15778.0,66,1,307.95000000000005,2,1,2,212,At Risk,0
15779.0,98,2,124.08,2,2,1,221,At Risk,0
15782.0,65,1,1399.36,2,1,3,213,At Risk,0
15784.0,102,2,848.33,2,2,3,223,At Risk,0
15785.0,14,11,3640.96,4,4,4,444,Champions,0
15786.0,52,2,3582.62,3,2,4,324,Potential Loyalists,0
15788.0,143,1,221.83,1,1,1,111,At Risk,0
15789.0,66,5,1610.71,2,4,3,243,At Risk,0
15791.0,164,3,1995.65,1,3,4,134,At Risk,0
15792.0,34,2,933.84,3,2,3,323,Potential Loyalists,0
15793.0,13,5,1433.96,4,4,3,443,Loyal Customers,0
15794.0,371,2,777.0,1,2,3,123,At Risk,1
15795.0,65,7,1369.86,2,4,3,243,At Risk,0
15796.0,9,9,2463.02,4,4,4,444,Champions,0
15797.0,216,2,613.6800000000001,1,2,2,122,At Risk,1
15798.0,127,3,1535.37,2,3,3,233,At Risk,0
15799.0,53,1,537.2,2,1,2,212,At Risk,0
15800.0,88,5,530.18,2,4,2,242,At Risk,0
15803.0,80,3,1513.84,2,3,3,233,At Risk,0
15805.0,20,13,4660.75,3,4,4,344,Loyal Customers,0
15807.0,43,2,913.62,3,2,3,323,Potential Loyalists,0
15808.0,4,18,14482.03,4,4,4,444,Champions,0
15809.0,94,2,758.6700000000001,2,2,3,223,At Risk,0
15810.0,21,4,1607.06,3,3,3,333,Loyal Customers,0
15811.0,0,2,1557.38,4,2,3,423,Potential Loyalists,0
15812.0,70,7,3400.33,2,4,4,244,At Risk,0
15814.0,28,2,689.11,3,2,2,322,Potential Loyalists,0
15816.0,177,2,144.15,1,2,1,121,At Risk,0
15817.0,55,3,2766.4,2,3,4,234,At Risk,0
15818.0,223,1,340.5,1,1,2,112,At Risk,1
15819.0,66,6,2029.34,2,4,4,244,At Risk,0
15822.0,128,4,954.59,2,3,3,233,At Risk,0
15823.0,7,3,3882.17,4,3,4,434,Loyal Customers,0
15824.0,88,2,890.94,2,2,3,223,At Risk,0
15826.0,203,1,943.97,1,1,3,113,At Risk,1
15827.0,7,16,1957.98,4,4,4,444,Champions,0
15828.0,10,1,1108.82,4,1,3,413,Potential Loyalists,0
15833.0,372,1,80.4,1,1,1,111,At Risk,1
15834.0,11,3,1539.24,4,3,3,433,Loyal Customers,0
15837.0,120,1,385.03,2,1,2,212,At Risk,0
15838.0,2,16,40519.92,4,4,4,444,Champions,0
15841.0,21,5,1518.35,3,4,3,343,Loyal Customers,0
15842.0,28,2,548.8000000000001,3,2,2,322,Potential Loyalists,0
15845.0,171,3,714.51,1,3,3,133,At Risk,0
15846.0,20,1,107.01,3,1,1,311,Potential Loyalists,0
15847.0,63,3,433.3,2,3,2,232,At Risk,0
15848.0,256,1,137.99,1,1,1,111,At Risk,1
15850.0,11,4,771.87,4,3,3,433,Loyal Customers,0
15851.0,161,1,109.73,1,1,1,111,At Risk,0
15852.0,161,1,96.55,1,1,1,111,At Risk,0
15854.0,11,9,2609.16,4,4,4,444,Champions,0
15855.0,111,1,340.48,2,1,2,212,At Risk,0
15856.0,0,26,17703.63,4,4,4,444,Champions,0
15857.0,65,1,273.48,2,1,1,211,At Risk,0
15858.0,2,9,2508.77,4,4,4,444,Champions,0
15859.0,67,1,438.46,2,1,2,212,At Risk,0
15860.0,3,10,1498.8,4,4,3,443,Loyal Customers,0
15861.0,91,4,1222.28,2,3,3,233,At Risk,0
15862.0,8,10,2033.64,4,4,4,444,Champions,0
15863.0,252,3,286.26,1,3,1,131,At Risk,1
15864.0,16,1,244.44,4,1,1,411,Potential Loyalists,0
15865.0,48,2,1346.29,3,2,3,323,Potential Loyalists,0
15867.0,4,17,5224.81,4,4,4,444,Champions,0
15868.0,218,1,94.53,1,1,1,111,At Risk,1
15869.0,261,1,171.47,1,1,1,111,At Risk,1
15870.0,31,3,506.02,3,3,2,332,Loyal Customers,0
15871.0,72,1,33.099999999999994,2,1,1,211,At Risk,0
15872.0,13,2,413.0,4,2,2,422,Potential Loyalists,0
15873.0,134,4,313.92,2,3,2,232,At Risk,0
15874.0,22,14,6878.88,3,4,4,344,Loyal Customers,0
15875.0,281,1,108.52,1,1,1,111,At Risk,1
15876.0,44,2,1449.14,3,2,3,323,Potential Loyalists,0
15878.0,196,2,330.77,1,2,2,122,At Risk,1
15879.0,39,4,1137.8,3,3,3,333,Loyal Customers,0
15880.0,4,1,329.03,4,1,2,412,Potential Loyalists,0
15882.0,3,6,979.62,4,4,3,443,Loyal Customers,0
15884.0,67,2,244.6,2,2,1,221,At Risk,0
15885.0,18,12,1572.47,3,4,3,343,Loyal Customers,0
15886.0,51,3,871.78,3,3,3,333,Loyal Customers,0
15887.0,41,3,1027.15,3,3,3,333,Loyal Customers,0
15888.0,35,2,260.85,3,2,1,321,Potential Loyalists,0
15889.0,4,7,1279.6,4,4,3,443,Loyal Customers,0
15890.0,29,5,535.65,3,4,2,342,Loyal Customers,0
15892.0,304,1,128.2,1,1,1,111,At Risk,1
15893.0,116,1,305.28000000000003,2,1,1,211,At Risk,0
15894.0,4,1,151.44,4,1,1,411,Potential Loyalists,0
15898.0,2,22,4129.26,4,4,4,444,Champions,0
15899.0,3,1,56.25,4,1,1,411,Potential Loyalists,0
15900.0,48,3,549.29,3,3,2,332,Loyal Customers,0
15901.0,86,4,335.99,2,3,2,232,At Risk,0
15902.0,15,1,145.01,4,1,1,411,Potential Loyalists,0
15903.0,13,5,3813.08,4,4,4,444,Champions,0
15905.0,178,1,114.69,1,1,1,111,At Risk,0
15906.0,9,3,962.5,4,3,3,433,Loyal Customers,0
15908.0,125,2,758.62,2,2,3,223,At Risk,0
15910.0,35,7,1432.29,3,4,3,343,Loyal Customers,0
15911.0,258,8,1700.24,1,4,3,143,At Risk,1
15912.0,71,7,810.08,2,4,3,243,At Risk,0
15913.0,169,1,6.300000000000001,1,1,1,111,At Risk,0
15914.0,13,2,205.99,4,2,1,421,Potential Loyalists,0
15915.0,36,1,364.45,3,1,2,312,Potential Loyalists,0
15916.0,1,7,1874.83,4,4,4,444,Champions,0
15917.0,241,4,407.07,1,3,2,132,At Risk,1
15918.0,266,1,248.65,1,1,1,111,At Risk,1
15919.0,3,1,214.08,4,1,1,411,Potential Loyalists,0
15920.0,59,5,401.64,2,4,2,242,At Risk,0
15921.0,31,3,452.23,3,3,2,332,Loyal Customers,0
15922.0,8,1,369.5,4,1,2,412,Potential Loyalists,0
15923.0,7,1,127.08,4,1,1,411,Potential Loyalists,0
15924.0,366,1,102.82,1,1,1,111,At Risk,1
15926.0,177,1,134.44,1,1,1,111,At Risk,0
15927.0,282,1,106.54,1,1,1,111,At Risk,1
15928.0,291,1,293.53,1,1,1,111,At Risk,1
15929.0,279,1,594.0,1,1,2,112,At Risk,1
15931.0,63,1,239.9,2,1,1,211,At Risk,0
15934.0,52,2,2190.66,3,2,4,324,Potential Loyalists,0
